dataset,class,defect_type,sample_id,label,query_path,adaptclip,anomalyclip,winclip,diff_adaptclip_minus_anomalyclip,abs_diff_adaptclip_vs_anomalyclip,diff_adaptclip_minus_winclip,abs_diff_adaptclip_vs_winclip,diff_anomalyclip_minus_winclip,abs_diff_anomalyclip_vs_winclip,score_range_across_models
visa,macaroni1,good,306,0,dataset\Visa\macaroni1/Data/Images/Normal/0306.JPG,0.4714395403861999,0.9282428622245787,0.0390625,-0.45680332183837885,0.45680332183837885,0.4323770403861999,0.4323770403861999,0.8891803622245787,0.8891803622245787,0.8891803622245787
visa,macaroni1,good,320,0,dataset\Visa\macaroni1/Data/Images/Normal/0320.JPG,0.3391877114772796,0.8824975490570068,0.046722412109375,-0.5433098375797272,0.5433098375797272,0.2924652993679046,0.2924652993679046,0.8357751369476318,0.8357751369476318,0.8357751369476318
visa,macaroni1,good,333,0,dataset\Visa\macaroni1/Data/Images/Normal/0333.JPG,0.4032419323921203,0.8697029948234558,0.05340576171875,-0.4664610624313355,0.4664610624313355,0.3498361706733703,0.3498361706733703,0.8162972331047058,0.8162972331047058,0.8162972331047058
visa,macaroni1,good,363,0,dataset\Visa\macaroni1/Data/Images/Normal/0363.JPG,0.4073258638381958,0.8578677773475647,0.035675048828125,-0.4505419135093689,0.4505419135093689,0.3716508150100708,0.3716508150100708,0.8221927285194397,0.8221927285194397,0.8221927285194397
visa,macaroni1,good,377,0,dataset\Visa\macaroni1/Data/Images/Normal/0377.JPG,0.4334904551506042,0.9223536252975464,0.06463623046875,-0.4888631701469422,0.4888631701469422,0.3688542246818542,0.3688542246818542,0.8577173948287964,0.8577173948287964,0.8577173948287964
visa,macaroni1,good,394,0,dataset\Visa\macaroni1/Data/Images/Normal/0394.JPG,0.3685871958732605,0.8286551833152771,0.036773681640625,-0.4600679874420166,0.4600679874420166,0.3318135142326355,0.3318135142326355,0.7918815016746521,0.7918815016746521,0.7918815016746521
visa,macaroni1,good,400,0,dataset\Visa\macaroni1/Data/Images/Normal/0400.JPG,0.4220697581768036,0.8278903365135193,0.051849365234375,-0.4058205783367157,0.4058205783367157,0.3702203929424286,0.3702203929424286,0.7760409712791443,0.7760409712791443,0.7760409712791443
visa,macaroni1,good,402,0,dataset\Visa\macaroni1/Data/Images/Normal/0402.JPG,0.3089969158172607,0.8606306314468384,0.04400634765625,-0.5516337156295776,0.5516337156295776,0.2649905681610107,0.2649905681610107,0.8166242837905884,0.8166242837905884,0.8166242837905884
visa,macaroni1,good,417,0,dataset\Visa\macaroni1/Data/Images/Normal/0417.JPG,0.4682129025459289,0.8845211863517761,0.042083740234375,-0.4163082838058472,0.4163082838058472,0.4261291623115539,0.4261291623115539,0.8424374461174011,0.8424374461174011,0.8424374461174011
visa,macaroni1,good,423,0,dataset\Visa\macaroni1/Data/Images/Normal/0423.JPG,0.4325867593288421,0.9140539765357972,0.03460693359375,-0.4814672172069551,0.4814672172069551,0.3979798257350921,0.3979798257350921,0.8794470429420472,0.8794470429420472,0.8794470429420472
visa,macaroni1,good,427,0,dataset\Visa\macaroni1/Data/Images/Normal/0427.JPG,0.2773021459579468,0.7705788016319275,0.026763916015625,-0.4932766556739807,0.4932766556739807,0.2505382299423218,0.2505382299423218,0.7438148856163025,0.7438148856163025,0.7438148856163025
visa,macaroni1,good,457,0,dataset\Visa\macaroni1/Data/Images/Normal/0457.JPG,0.4635133445262909,0.9356573820114136,0.048858642578125,-0.4721440374851227,0.4721440374851227,0.4146547019481659,0.4146547019481659,0.8867987394332886,0.8867987394332886,0.8867987394332886
visa,macaroni1,good,469,0,dataset\Visa\macaroni1/Data/Images/Normal/0469.JPG,0.4317756593227386,0.8831999897956848,0.055816650390625,-0.4514243304729462,0.4514243304729462,0.3759590089321136,0.3759590089321136,0.8273833394050598,0.8273833394050598,0.8273833394050598
visa,macaroni1,good,479,0,dataset\Visa\macaroni1/Data/Images/Normal/0479.JPG,0.4863776862621307,0.9557592272758484,0.07159423828125,-0.4693815410137177,0.4693815410137177,0.4147834479808807,0.4147834479808807,0.8841649889945984,0.8841649889945984,0.8841649889945984
visa,macaroni1,good,483,0,dataset\Visa\macaroni1/Data/Images/Normal/0483.JPG,0.438880056142807,0.8611726760864258,0.044677734375,-0.4222926199436188,0.4222926199436188,0.394202321767807,0.394202321767807,0.8164949417114258,0.8164949417114258,0.8164949417114258
visa,macaroni1,good,484,0,dataset\Visa\macaroni1/Data/Images/Normal/0484.JPG,0.3788625597953796,0.8799018859863281,0.0321044921875,-0.5010393261909485,0.5010393261909485,0.3467580676078796,0.3467580676078796,0.8477973937988281,0.8477973937988281,0.8477973937988281
visa,macaroni1,good,488,0,dataset\Visa\macaroni1/Data/Images/Normal/0488.JPG,0.4673320651054382,0.8757049441337585,0.04083251953125,-0.40837287902832037,0.40837287902832037,0.4264995455741882,0.4264995455741882,0.8348724246025085,0.8348724246025085,0.8348724246025085
visa,macaroni1,good,490,0,dataset\Visa\macaroni1/Data/Images/Normal/0490.JPG,0.2619282901287079,0.7570943832397461,0.036773681640625,-0.4951660931110382,0.4951660931110382,0.22515460848808289,0.22515460848808289,0.7203207015991211,0.7203207015991211,0.7203207015991211
visa,macaroni1,good,514,0,dataset\Visa\macaroni1/Data/Images/Normal/0514.JPG,0.4029393196105957,0.8881963491439819,0.046722412109375,-0.48525702953338623,0.48525702953338623,0.3562169075012207,0.3562169075012207,0.8414739370346069,0.8414739370346069,0.8414739370346069
visa,macaroni1,good,518,0,dataset\Visa\macaroni1/Data/Images/Normal/0518.JPG,0.4458978176116943,0.9268923997879028,0.046722412109375,-0.48099458217620855,0.48099458217620855,0.3991754055023193,0.3991754055023193,0.8801699876785278,0.8801699876785278,0.8801699876785278
visa,macaroni1,good,520,0,dataset\Visa\macaroni1/Data/Images/Normal/0520.JPG,0.2813664376735687,0.7903227806091309,0.0390625,-0.5089563429355621,0.5089563429355621,0.24230393767356873,0.24230393767356873,0.7512602806091309,0.7512602806091309,0.7512602806091309
visa,macaroni1,good,525,0,dataset\Visa\macaroni1/Data/Images/Normal/0525.JPG,0.3726269006729126,0.8331286907196045,0.02886962890625,-0.4605017900466919,0.4605017900466919,0.3437572717666626,0.3437572717666626,0.8042590618133545,0.8042590618133545,0.8042590618133545
visa,macaroni1,good,545,0,dataset\Visa\macaroni1/Data/Images/Normal/0545.JPG,0.4406878352165222,0.8561356663703918,0.0325927734375,-0.41544783115386963,0.41544783115386963,0.4080950617790222,0.4080950617790222,0.8235428929328918,0.8235428929328918,0.8235428929328918
visa,macaroni1,good,552,0,dataset\Visa\macaroni1/Data/Images/Normal/0552.JPG,0.4432412087917328,0.9172732830047609,0.04083251953125,-0.47403207421302807,0.47403207421302807,0.4024086892604828,0.4024086892604828,0.8764407634735109,0.8764407634735109,0.8764407634735109
visa,macaroni1,good,569,0,dataset\Visa\macaroni1/Data/Images/Normal/0569.JPG,0.4538244903087616,0.8778153657913208,0.033599853515625,-0.4239908754825592,0.4239908754825592,0.4202246367931366,0.4202246367931366,0.8442155122756958,0.8442155122756958,0.8442155122756958
visa,macaroni1,good,615,0,dataset\Visa\macaroni1/Data/Images/Normal/0615.JPG,0.3300511837005615,0.8947297930717468,0.058349609375,-0.5646786093711853,0.5646786093711853,0.2717015743255615,0.2717015743255615,0.8363801836967468,0.8363801836967468,0.8363801836967468
visa,macaroni1,good,617,0,dataset\Visa\macaroni1/Data/Images/Normal/0617.JPG,0.4151541590690613,0.946622908115387,0.044677734375,-0.5314687490463257,0.5314687490463257,0.3704764246940613,0.3704764246940613,0.901945173740387,0.901945173740387,0.901945173740387
visa,macaroni1,good,619,0,dataset\Visa\macaroni1/Data/Images/Normal/0619.JPG,0.4480235576629638,0.907637357711792,0.07806396484375,-0.4596138000488282,0.4596138000488282,0.3699595928192138,0.3699595928192138,0.829573392868042,0.829573392868042,0.829573392868042
visa,macaroni1,good,621,0,dataset\Visa\macaroni1/Data/Images/Normal/0621.JPG,0.4837613999843597,0.9398682713508606,0.06756591796875,-0.4561068713665009,0.4561068713665009,0.4161954820156097,0.4161954820156097,0.8723023533821106,0.8723023533821106,0.8723023533821106
visa,macaroni1,good,629,0,dataset\Visa\macaroni1/Data/Images/Normal/0629.JPG,0.4374001026153564,0.8759592771530151,0.0460205078125,-0.43855917453765875,0.43855917453765875,0.3913795948028564,0.3913795948028564,0.8299387693405151,0.8299387693405151,0.8299387693405151
visa,macaroni1,good,631,0,dataset\Visa\macaroni1/Data/Images/Normal/0631.JPG,0.4196595549583435,0.8803510665893555,0.06097412109375,-0.46069151163101196,0.46069151163101196,0.3586854338645935,0.3586854338645935,0.8193769454956055,0.8193769454956055,0.8193769454956055
visa,macaroni1,good,648,0,dataset\Visa\macaroni1/Data/Images/Normal/0648.JPG,0.4032606482505798,0.8927729725837708,0.06463623046875,-0.489512324333191,0.489512324333191,0.3386244177818298,0.3386244177818298,0.8281367421150208,0.8281367421150208,0.8281367421150208
visa,macaroni1,good,654,0,dataset\Visa\macaroni1/Data/Images/Normal/0654.JPG,0.4558484554290771,0.9133989214897156,0.07696533203125,-0.4575504660606385,0.4575504660606385,0.3788831233978271,0.3788831233978271,0.8364335894584656,0.8364335894584656,0.8364335894584656
visa,macaroni1,good,657,0,dataset\Visa\macaroni1/Data/Images/Normal/0657.JPG,0.4514211118221283,0.9069453477859496,0.05108642578125,-0.4555242359638213,0.4555242359638213,0.4003346860408783,0.4003346860408783,0.8558589220046996,0.8558589220046996,0.8558589220046996
visa,macaroni1,good,659,0,dataset\Visa\macaroni1/Data/Images/Normal/0659.JPG,0.3569906651973724,0.8985777497291565,0.06951904296875,-0.5415870845317841,0.5415870845317841,0.2874716222286224,0.2874716222286224,0.8290587067604065,0.8290587067604065,0.8290587067604065
visa,macaroni1,good,674,0,dataset\Visa\macaroni1/Data/Images/Normal/0674.JPG,0.4405950903892517,0.9055065512657166,0.04400634765625,-0.46491146087646484,0.46491146087646484,0.3965887427330017,0.3965887427330017,0.8615002036094666,0.8615002036094666,0.8615002036094666
visa,macaroni1,good,684,0,dataset\Visa\macaroni1/Data/Images/Normal/0684.JPG,0.4058704972267151,0.8465132117271423,0.048858642578125,-0.44064271450042725,0.44064271450042725,0.3570118546485901,0.3570118546485901,0.7976545691490173,0.7976545691490173,0.7976545691490173
visa,macaroni1,good,685,0,dataset\Visa\macaroni1/Data/Images/Normal/0685.JPG,0.4005773067474365,0.9158495664596558,0.0618896484375,-0.5152722597122192,0.5152722597122192,0.3386876583099365,0.3386876583099365,0.8539599180221558,0.8539599180221558,0.8539599180221558
visa,macaroni1,good,688,0,dataset\Visa\macaroni1/Data/Images/Normal/0688.JPG,0.3712574243545532,0.9239165782928468,0.0792236328125,-0.5526591539382936,0.5526591539382936,0.2920337915420532,0.2920337915420532,0.8446929454803468,0.8446929454803468,0.8446929454803468
visa,macaroni1,good,690,0,dataset\Visa\macaroni1/Data/Images/Normal/0690.JPG,0.5159500241279602,0.9242891669273376,0.043365478515625,-0.40833914279937744,0.40833914279937744,0.4725845456123352,0.4725845456123352,0.8809236884117126,0.8809236884117126,0.8809236884117126
visa,macaroni1,good,694,0,dataset\Visa\macaroni1/Data/Images/Normal/0694.JPG,0.3968249559402466,0.9142249226570128,0.055816650390625,-0.5173999667167662,0.5173999667167662,0.3410083055496216,0.3410083055496216,0.8584082722663878,0.8584082722663878,0.8584082722663878
visa,macaroni1,good,705,0,dataset\Visa\macaroni1/Data/Images/Normal/0705.JPG,0.4258688390254974,0.8929327130317688,0.03515625,-0.4670638740062714,0.4670638740062714,0.3907125890254974,0.3907125890254974,0.8577764630317688,0.8577764630317688,0.8577764630317688
visa,macaroni1,good,725,0,dataset\Visa\macaroni1/Data/Images/Normal/0725.JPG,0.4648105502128601,0.9042054414749146,0.060089111328125,-0.43939489126205444,0.43939489126205444,0.4047214388847351,0.4047214388847351,0.8441163301467896,0.8441163301467896,0.8441163301467896
visa,macaroni1,good,730,0,dataset\Visa\macaroni1/Data/Images/Normal/0730.JPG,0.3272126019001007,0.9109677076339722,0.046722412109375,-0.5837551057338715,0.5837551057338715,0.2804901897907257,0.2804901897907257,0.8642452955245972,0.8642452955245972,0.8642452955245972
visa,macaroni1,good,735,0,dataset\Visa\macaroni1/Data/Images/Normal/0735.JPG,0.3386914134025574,0.902307152748108,0.05108642578125,-0.5636157393455506,0.5636157393455506,0.2876049876213074,0.2876049876213074,0.851220726966858,0.851220726966858,0.851220726966858
visa,macaroni1,good,739,0,dataset\Visa\macaroni1/Data/Images/Normal/0739.JPG,0.335994690656662,0.8977870345115662,0.042083740234375,-0.5617923438549042,0.5617923438549042,0.293910950422287,0.293910950422287,0.8557032942771912,0.8557032942771912,0.8557032942771912
visa,macaroni1,good,751,0,dataset\Visa\macaroni1/Data/Images/Normal/0751.JPG,0.4159632325172424,0.8968777656555176,0.0460205078125,-0.4809145331382752,0.4809145331382752,0.3699427247047424,0.3699427247047424,0.8508572578430176,0.8508572578430176,0.8508572578430176
visa,macaroni1,good,755,0,dataset\Visa\macaroni1/Data/Images/Normal/0755.JPG,0.3861342370510101,0.904335618019104,0.050323486328125,-0.5182013809680939,0.5182013809680939,0.3358107507228851,0.3358107507228851,0.854012131690979,0.854012131690979,0.854012131690979
visa,macaroni1,good,764,0,dataset\Visa\macaroni1/Data/Images/Normal/0764.JPG,0.4082590043544769,0.9019665122032166,0.07366943359375,-0.4937075078487397,0.4937075078487397,0.3345895707607269,0.3345895707607269,0.8282970786094666,0.8282970786094666,0.8282970786094666
visa,macaroni1,good,768,0,dataset\Visa\macaroni1/Data/Images/Normal/0768.JPG,0.4812352061271667,0.9388031363487244,0.06951904296875,-0.4575679302215577,0.4575679302215577,0.4117161631584167,0.4117161631584167,0.8692840933799744,0.8692840933799744,0.8692840933799744
visa,macaroni1,good,779,0,dataset\Visa\macaroni1/Data/Images/Normal/0779.JPG,0.4461985528469085,0.9201606512069702,0.070556640625,-0.4739620983600617,0.4739620983600617,0.3756419122219085,0.3756419122219085,0.8496040105819702,0.8496040105819702,0.8496040105819702
visa,macaroni1,good,784,0,dataset\Visa\macaroni1/Data/Images/Normal/0784.JPG,0.4440957903861999,0.915536105632782,0.043365478515625,-0.4714403152465821,0.4714403152465821,0.4007303118705749,0.4007303118705749,0.872170627117157,0.872170627117157,0.872170627117157
visa,macaroni1,good,790,0,dataset\Visa\macaroni1/Data/Images/Normal/0790.JPG,0.447490781545639,0.8829346895217896,0.06951904296875,-0.43544390797615057,0.43544390797615057,0.377971738576889,0.377971738576889,0.8134156465530396,0.8134156465530396,0.8134156465530396
visa,macaroni1,good,796,0,dataset\Visa\macaroni1/Data/Images/Normal/0796.JPG,0.2620503306388855,0.8451931476593018,0.08270263671875,-0.5831428170204163,0.5831428170204163,0.1793476939201355,0.1793476939201355,0.7624905109405518,0.7624905109405518,0.7624905109405518
visa,macaroni1,good,797,0,dataset\Visa\macaroni1/Data/Images/Normal/0797.JPG,0.4489745497703552,0.9201159477233888,0.060089111328125,-0.47114139795303356,0.47114139795303356,0.3888854384422302,0.3888854384422302,0.8600268363952638,0.8600268363952638,0.8600268363952638
visa,macaroni1,good,800,0,dataset\Visa\macaroni1/Data/Images/Normal/0800.JPG,0.4737285375595093,0.9171635508537292,0.08154296875,-0.44343501329421997,0.44343501329421997,0.3921855688095093,0.3921855688095093,0.8356205821037292,0.8356205821037292,0.8356205821037292
visa,macaroni1,good,804,0,dataset\Visa\macaroni1/Data/Images/Normal/0804.JPG,0.4509411752223968,0.8934576511383057,0.07366943359375,-0.44251647591590887,0.44251647591590887,0.3772717416286468,0.3772717416286468,0.8197882175445557,0.8197882175445557,0.8197882175445557
visa,macaroni1,good,811,0,dataset\Visa\macaroni1/Data/Images/Normal/0811.JPG,0.4728577733039856,0.9254829287528992,0.06854248046875,-0.4526251554489136,0.4526251554489136,0.4043152928352356,0.4043152928352356,0.8569404482841492,0.8569404482841492,0.8569404482841492
visa,macaroni1,good,844,0,dataset\Visa\macaroni1/Data/Images/Normal/0844.JPG,0.3114224374294281,0.8952500820159912,0.033599853515625,-0.5838276445865631,0.5838276445865631,0.2778225839138031,0.2778225839138031,0.8616502285003662,0.8616502285003662,0.8616502285003662
visa,macaroni1,good,869,0,dataset\Visa\macaroni1/Data/Images/Normal/0869.JPG,0.4087592959403991,0.9228800535202026,0.06951904296875,-0.5141207575798035,0.5141207575798035,0.3392402529716491,0.3392402529716491,0.8533610105514526,0.8533610105514526,0.8533610105514526
visa,macaroni1,good,871,0,dataset\Visa\macaroni1/Data/Images/Normal/0871.JPG,0.5025085210800171,0.9571447372436525,0.070556640625,-0.45463621616363536,0.45463621616363536,0.4319518804550171,0.4319518804550171,0.8865880966186525,0.8865880966186525,0.8865880966186525
visa,macaroni1,good,892,0,dataset\Visa\macaroni1/Data/Images/Normal/0892.JPG,0.4246754050254822,0.8904876112937927,0.046722412109375,-0.46581220626831055,0.46581220626831055,0.3779529929161072,0.3779529929161072,0.8437651991844177,0.8437651991844177,0.8437651991844177
visa,macaroni1,good,900,0,dataset\Visa\macaroni1/Data/Images/Normal/0900.JPG,0.3529404997825622,0.9069733023643494,0.08154296875,-0.5540328025817871,0.5540328025817871,0.2713975310325622,0.2713975310325622,0.8254303336143494,0.8254303336143494,0.8254303336143494
visa,macaroni1,good,920,0,dataset\Visa\macaroni1/Data/Images/Normal/0920.JPG,0.473878800868988,0.9226506948471068,0.090087890625,-0.44877189397811884,0.44877189397811884,0.383790910243988,0.383790910243988,0.8325628042221068,0.8325628042221068,0.8325628042221068
visa,macaroni1,good,923,0,dataset\Visa\macaroni1/Data/Images/Normal/0923.JPG,0.4774850606918335,0.9171144366264344,0.063720703125,-0.43962937593460094,0.43962937593460094,0.4137643575668335,0.4137643575668335,0.8533937335014344,0.8533937335014344,0.8533937335014344
visa,macaroni1,good,935,0,dataset\Visa\macaroni1/Data/Images/Normal/0935.JPG,0.3761521577835083,0.8560190796852112,0.08758544921875,-0.4798669219017029,0.4798669219017029,0.2885667085647583,0.2885667085647583,0.7684336304664612,0.7684336304664612,0.7684336304664612
visa,macaroni1,good,952,0,dataset\Visa\macaroni1/Data/Images/Normal/0952.JPG,0.443711370229721,0.8937780857086182,0.05340576171875,-0.45006671547889715,0.45006671547889715,0.390305608510971,0.390305608510971,0.8403723239898682,0.8403723239898682,0.8403723239898682
visa,macaroni1,good,953,0,dataset\Visa\macaroni1/Data/Images/Normal/0953.JPG,0.4326872229576111,0.9098950028419496,0.06097412109375,-0.4772077798843385,0.4772077798843385,0.3717131018638611,0.3717131018638611,0.8489208817481996,0.8489208817481996,0.8489208817481996
visa,macaroni1,good,964,0,dataset\Visa\macaroni1/Data/Images/Normal/0964.JPG,0.4361052513122558,0.8904740810394287,0.03460693359375,-0.4543688297271729,0.4543688297271729,0.4014983177185058,0.4014983177185058,0.8558671474456787,0.8558671474456787,0.8558671474456787
visa,macaroni1,good,967,0,dataset\Visa\macaroni1/Data/Images/Normal/0967.JPG,0.4486605823040008,0.9197100400924684,0.060089111328125,-0.4710494577884676,0.4710494577884676,0.3885714709758758,0.3885714709758758,0.8596209287643434,0.8596209287643434,0.8596209287643434
visa,macaroni1,good,974,0,dataset\Visa\macaroni1/Data/Images/Normal/0974.JPG,0.4774512648582458,0.9349382519721984,0.08038330078125,-0.4574869871139526,0.4574869871139526,0.3970679640769958,0.3970679640769958,0.8545549511909484,0.8545549511909484,0.8545549511909484
visa,macaroni1,good,985,0,dataset\Visa\macaroni1/Data/Images/Normal/0985.JPG,0.506630539894104,0.9635809063911438,0.08880615234375,-0.4569503664970398,0.4569503664970398,0.417824387550354,0.417824387550354,0.8747747540473938,0.8747747540473938,0.8747747540473938
visa,macaroni1,good,994,0,dataset\Visa\macaroni1/Data/Images/Normal/0994.JPG,0.4692016541957855,0.8820817470550537,0.050323486328125,-0.4128800928592682,0.4128800928592682,0.4188781678676605,0.4188781678676605,0.8317582607269287,0.8317582607269287,0.8317582607269287
visa,macaroni1,good,996,0,dataset\Visa\macaroni1/Data/Images/Normal/0996.JPG,0.3472317159175873,0.9162755608558656,0.05419921875,-0.5690438449382783,0.5690438449382783,0.2930324971675873,0.2930324971675873,0.8620763421058656,0.8620763421058656,0.8620763421058656
visa,macaroni2,Anomaly,0,1,dataset\Visa\macaroni2/Data/Images/Anomaly/000.JPG,0.9734654426574708,0.9706193804740906,0.120849609375,0.002846062183380238,0.002846062183380238,0.8526158332824708,0.8526158332824708,0.8497697710990906,0.8497697710990906,0.8526158332824708
visa,macaroni2,Anomaly,1,1,dataset\Visa\macaroni2/Data/Images/Anomaly/001.JPG,0.9713853597640992,0.967254638671875,0.11279296875,0.004130721092224232,0.004130721092224232,0.8585923910140992,0.8585923910140992,0.854461669921875,0.854461669921875,0.8585923910140992
visa,macaroni2,Anomaly,2,1,dataset\Visa\macaroni2/Data/Images/Anomaly/002.JPG,0.9702128767967224,0.9691383838653564,0.2017822265625,0.0010744929313659668,0.0010744929313659668,0.7684306502342224,0.7684306502342224,0.7673561573028564,0.7673561573028564,0.7684306502342224
visa,macaroni2,Anomaly,3,1,dataset\Visa\macaroni2/Data/Images/Anomaly/003.JPG,0.9615404009819032,0.9560909271240234,0.058349609375,0.00544947385787975,0.00544947385787975,0.9031907916069032,0.9031907916069032,0.8977413177490234,0.8977413177490234,0.9031907916069032
visa,macaroni2,Anomaly,4,1,dataset\Visa\macaroni2/Data/Images/Anomaly/004.JPG,0.969554364681244,0.955829381942749,0.12420654296875,0.013724982738494984,0.013724982738494984,0.845347821712494,0.845347821712494,0.831622838973999,0.831622838973999,0.845347821712494
visa,macaroni2,Anomaly,5,1,dataset\Visa\macaroni2/Data/Images/Anomaly/005.JPG,0.9674373865127563,0.9546577334403992,0.07586669921875,0.012779653072357178,0.012779653072357178,0.8915706872940063,0.8915706872940063,0.8787910342216492,0.8787910342216492,0.8915706872940063
visa,macaroni2,Anomaly,6,1,dataset\Visa\macaroni2/Data/Images/Anomaly/006.JPG,0.9659408926963806,0.967199444770813,0.1500244140625,-0.001258552074432373,0.001258552074432373,0.8159164786338806,0.8159164786338806,0.817175030708313,0.817175030708313,0.817175030708313
visa,macaroni2,Anomaly,7,1,dataset\Visa\macaroni2/Data/Images/Anomaly/007.JPG,0.968119502067566,0.948029637336731,0.07696533203125,0.020089864730835072,0.020089864730835072,0.891154170036316,0.891154170036316,0.871064305305481,0.871064305305481,0.891154170036316
visa,macaroni2,Anomaly,8,1,dataset\Visa\macaroni2/Data/Images/Anomaly/008.JPG,0.96791410446167,0.9322475790977478,0.11126708984375,0.03566652536392223,0.03566652536392223,0.85664701461792,0.85664701461792,0.8209804892539978,0.8209804892539978,0.85664701461792
visa,macaroni2,Anomaly,9,1,dataset\Visa\macaroni2/Data/Images/Anomaly/009.JPG,0.9574875235557556,0.9542730450630188,0.063720703125,0.0032144784927368164,0.0032144784927368164,0.8937668204307556,0.8937668204307556,0.8905523419380188,0.8905523419380188,0.8937668204307556
visa,macaroni2,Anomaly,10,1,dataset\Visa\macaroni2/Data/Images/Anomaly/010.JPG,0.9216398000717164,0.95571631193161,0.0994873046875,-0.03407651185989358,0.03407651185989358,0.8221524953842164,0.8221524953842164,0.85622900724411,0.85622900724411,0.85622900724411
visa,macaroni2,Anomaly,11,1,dataset\Visa\macaroni2/Data/Images/Anomaly/011.JPG,0.9691306948661804,0.9766367077827454,0.1312255859375,-0.007506012916564941,0.007506012916564941,0.8379051089286804,0.8379051089286804,0.8454111218452454,0.8454111218452454,0.8454111218452454
visa,macaroni2,Anomaly,12,1,dataset\Visa\macaroni2/Data/Images/Anomaly/012.JPG,0.9548937678337096,0.9647350907325744,0.127685546875,-0.009841322898864746,0.009841322898864746,0.8272082209587096,0.8272082209587096,0.8370495438575744,0.8370495438575744,0.8370495438575744
visa,macaroni2,Anomaly,13,1,dataset\Visa\macaroni2/Data/Images/Anomaly/013.JPG,0.9743897318840028,0.988068163394928,0.1710205078125,-0.013678431510925182,0.013678431510925182,0.8033692240715028,0.8033692240715028,0.817047655582428,0.817047655582428,0.817047655582428
visa,macaroni2,Anomaly,14,1,dataset\Visa\macaroni2/Data/Images/Anomaly/014.JPG,0.9623111486434937,0.9640396237373352,0.1259765625,-0.0017284750938415527,0.0017284750938415527,0.8363345861434937,0.8363345861434937,0.8380630612373352,0.8380630612373352,0.8380630612373352
visa,macaroni2,Anomaly,15,1,dataset\Visa\macaroni2/Data/Images/Anomaly/015.JPG,0.8507978320121765,0.9247057437896729,0.056640625,-0.07390791177749634,0.07390791177749634,0.7941572070121765,0.7941572070121765,0.8680651187896729,0.8680651187896729,0.8680651187896729
visa,macaroni2,Anomaly,16,1,dataset\Visa\macaroni2/Data/Images/Anomaly/016.JPG,0.9583858847618104,0.9731614589691162,0.1688232421875,-0.014775574207305797,0.014775574207305797,0.7895626425743104,0.7895626425743104,0.8043382167816162,0.8043382167816162,0.8043382167816162
visa,macaroni2,Anomaly,17,1,dataset\Visa\macaroni2/Data/Images/Anomaly/017.JPG,0.9520128965377808,0.982382357120514,0.10968017578125,-0.030369460582733265,0.030369460582733265,0.8423327207565308,0.8423327207565308,0.872702181339264,0.872702181339264,0.872702181339264
visa,macaroni2,Anomaly,18,1,dataset\Visa\macaroni2/Data/Images/Anomaly/018.JPG,0.96131032705307,0.973571002483368,0.2069091796875,-0.012260675430298074,0.012260675430298074,0.75440114736557,0.75440114736557,0.766661822795868,0.766661822795868,0.766661822795868
visa,macaroni2,Anomaly,19,1,dataset\Visa\macaroni2/Data/Images/Anomaly/019.JPG,0.9522135257720948,0.9788114428520204,0.0994873046875,-0.026597917079925537,0.026597917079925537,0.8527262210845948,0.8527262210845948,0.8793241381645204,0.8793241381645204,0.8793241381645204
visa,macaroni2,Anomaly,20,1,dataset\Visa\macaroni2/Data/Images/Anomaly/020.JPG,0.9607738256454468,0.9684720039367676,0.120849609375,-0.007698178291320801,0.007698178291320801,0.8399242162704468,0.8399242162704468,0.8476223945617676,0.8476223945617676,0.8476223945617676
visa,macaroni2,Anomaly,21,1,dataset\Visa\macaroni2/Data/Images/Anomaly/021.JPG,0.9552614688873292,0.9836403727531432,0.12939453125,-0.028378903865813987,0.028378903865813987,0.8258669376373292,0.8258669376373292,0.8542458415031432,0.8542458415031432,0.8542458415031432
visa,macaroni2,Anomaly,22,1,dataset\Visa\macaroni2/Data/Images/Anomaly/022.JPG,0.9608184099197388,0.9747359752655028,0.07586669921875,-0.01391756534576405,0.01391756534576405,0.8849517107009888,0.8849517107009888,0.8988692760467528,0.8988692760467528,0.8988692760467528
visa,macaroni2,Anomaly,23,1,dataset\Visa\macaroni2/Data/Images/Anomaly/023.JPG,0.9531850814819336,0.9491735696792604,0.2147216796875,0.004011511802673229,0.004011511802673229,0.7384634017944336,0.7384634017944336,0.7344518899917604,0.7344518899917604,0.7384634017944336
visa,macaroni2,Anomaly,24,1,dataset\Visa\macaroni2/Data/Images/Anomaly/024.JPG,0.9579204320907592,0.9741063117980956,0.1175537109375,-0.016185879707336426,0.016185879707336426,0.8403667211532592,0.8403667211532592,0.8565526008605956,0.8565526008605956,0.8565526008605956
visa,macaroni2,Anomaly,25,1,dataset\Visa\macaroni2/Data/Images/Anomaly/025.JPG,0.950043797492981,0.9515802264213562,0.1259765625,-0.0015364289283752441,0.0015364289283752441,0.824067234992981,0.824067234992981,0.8256036639213562,0.8256036639213562,0.8256036639213562
visa,macaroni2,Anomaly,26,1,dataset\Visa\macaroni2/Data/Images/Anomaly/026.JPG,0.9550517797470092,0.9689574837684632,0.158203125,-0.01390570402145408,0.01390570402145408,0.7968486547470092,0.7968486547470092,0.8107543587684632,0.8107543587684632,0.8107543587684632
